y,x,street_count,elevation,highway,geometry
51.4915333,7.4003669,3,122.0,,POINT (7.4003669 51.4915333)
51.4957419,7.3805094,3,106.0,,POINT (7.3805094 51.4957419)
51.4957476,7.3798595,3,106.0,,POINT (7.3798595 51.4957476)
51.4958982,7.3805121,3,99.0,,POINT (7.3805121 51.4958982)
51.4959032,7.3798637,3,99.0,,POINT (7.3798637 51.4959032)
51.4955227,7.3796503,1,106.0,,POINT (7.3796503 51.4955227)
51.4955837,7.3805068,3,106.0,,POINT (7.3805068 51.4955837)
51.4955879,7.3798551,3,106.0,,POINT (7.3798551 51.4955879)
51.4963729,7.3798764,4,99.0,,POINT (7.3798764 51.4963729)
51.496107,7.3790862,3,98.0,,POINT (7.3790862 51.496107)
51.4964473,7.3769475,3,96.0,,POINT (7.3769475 51.4964473)
51.4965411,7.3769374,1,96.0,,POINT (7.3769374 51.4965411)
51.4964359,7.3755487,3,96.0,,POINT (7.3755487 51.4964359)
51.4963517,7.3755796,3,96.0,,POINT (7.3755796 51.4963517)
51.4962754,7.3780652,1,98.0,,POINT (7.3780652 51.4962754)
51.4962481,7.3780651,3,98.0,,POINT (7.3780651 51.4962481)
51.4944751,7.3782926,3,104.0,,POINT (7.3782926 51.4944751)
51.494993,7.3780997,3,104.0,,POINT (7.3780997 51.494993)
51.4949874,7.377588,3,104.0,,POINT (7.377588 51.4949874)
51.4950036,7.3775877,1,104.0,,POINT (7.3775877 51.4950036)
51.4938537,7.3796777,3,106.0,,POINT (7.3796777 51.4938537)
51.4938296,7.3796777,1,106.0,,POINT (7.3796777 51.4938296)
51.4943508,7.3789722,3,104.0,,POINT (7.3789722 51.4943508)
51.4943509,7.3789081,1,104.0,,POINT (7.3789081 51.4943509)
51.4946768,7.3746665,3,92.0,,POINT (7.3746665 51.4946768)
51.4954171,7.374101,3,92.0,,POINT (7.374101 51.4954171)
51.4954212,7.3743938,3,92.0,,POINT (7.3743938 51.4954212)
51.4955653,7.3743887,3,92.0,,POINT (7.3743887 51.4955653)
51.4954255,7.3746847,3,92.0,,POINT (7.3746847 51.4954255)
51.4955681,7.3746807,3,92.0,,POINT (7.3746807 51.4955681)
51.4964969,7.3767139,3,96.0,,POINT (7.3767139 51.4964969)
51.4964612,7.3762387,1,96.0,,POINT (7.3762387 51.4964612)
51.4897581,7.3712507,3,101.0,,POINT (7.3712507 51.4897581)
51.4895099,7.3709575,3,105.0,,POINT (7.3709575 51.4895099)
51.4898154,7.3711742,1,101.0,,POINT (7.3711742 51.4898154)
51.4897988,7.3711551,3,101.0,,POINT (7.3711551 51.4897988)
51.4898135,7.3713715,1,101.0,,POINT (7.3713715 51.4898135)
51.4878672,7.3839508,3,115.0,,POINT (7.3839508 51.4878672)
51.4879111,7.38399,3,115.0,,POINT (7.38399 51.4879111)
51.4878104,7.3842435,1,115.0,,POINT (7.3842435 51.4878104)
51.4874806,7.378702,3,118.0,,POINT (7.378702 51.4874806)
51.4860716,7.3857329,3,122.0,,POINT (7.3857329 51.4860716)
51.4875869,7.3852469,4,115.0,,POINT (7.3852469 51.4875869)
51.493275,7.3902819,3,111.0,,POINT (7.3902819 51.493275)
51.4933044,7.390274,1,111.0,,POINT (7.390274 51.4933044)
51.4933151,7.3904314,3,111.0,,POINT (7.3904314 51.4933151)
51.4935219,7.390207,3,111.0,,POINT (7.390207 51.4935219)
51.4826063,7.3718294,3,137.0,,POINT (7.3718294 51.4826063)
51.4800159,7.3731854,3,141.0,,POINT (7.3731854 51.4800159)
51.4799781,7.3728557,3,131.0,,POINT (7.3728557 51.4799781)
51.493546,7.3832466,3,104.0,,POINT (7.3832466 51.493546)
51.4934461,7.383153,4,104.0,crossing,POINT (7.383153 51.4934461)
51.4935045,7.3831966,4,104.0,crossing,POINT (7.3831966 51.4935045)
51.4870455,7.3839296,3,123.0,,POINT (7.3839296 51.4870455)
51.4870455,7.3838351,1,123.0,,POINT (7.3838351 51.4870455)
51.4870455,7.3841076,3,123.0,,POINT (7.3841076 51.4870455)
51.4858541,7.3827866,3,120.0,,POINT (7.3827866 51.4858541)
51.4858274,7.3847966,3,123.0,,POINT (7.3847966 51.4858274)
51.4945227,7.3695011,1,90.0,,POINT (7.3695011 51.4945227)
51.4961218,7.3716966,3,87.0,,POINT (7.3716966 51.4961218)
51.4963984,7.3809724,3,99.0,,POINT (7.3809724 51.4963984)
51.4855832,7.3888152,3,123.0,,POINT (7.3888152 51.4855832)
51.4857839,7.3888834,1,123.0,,POINT (7.3888834 51.4857839)
51.4859495,7.3880168,1,123.0,,POINT (7.3880168 51.4859495)
51.4860233,7.3880528,3,123.0,,POINT (7.3880528 51.4860233)
51.4855956,7.3876102,3,123.0,,POINT (7.3876102 51.4855956)
51.4860279,7.3878872,3,123.0,,POINT (7.3878872 51.4860279)
51.4855056,7.388768,1,123.0,,POINT (7.388768 51.4855056)
51.4856456,7.3888636,3,123.0,,POINT (7.3888636 51.4856456)
51.4857321,7.3888473,1,123.0,,POINT (7.3888473 51.4857321)
51.485856,7.3878743,3,123.0,,POINT (7.3878743 51.485856)
51.4858588,7.3877888,3,123.0,,POINT (7.3877888 51.4858588)
51.485709,7.3888233,1,123.0,,POINT (7.3888233 51.485709)
51.4857406,7.3890264,1,123.0,,POINT (7.3890264 51.4857406)
51.4862071,7.3873671,3,122.0,,POINT (7.3873671 51.4862071)
51.4857573,7.3888623,1,123.0,,POINT (7.3888623 51.4857573)
51.485712,7.3889149,3,123.0,,POINT (7.3889149 51.485712)
51.4859508,7.3879604,1,123.0,,POINT (7.3879604 51.4859508)
51.486203,7.3875215,3,123.0,,POINT (7.3875215 51.486203)
51.4860208,7.3881711,3,123.0,,POINT (7.3881711 51.4860208)
51.4855761,7.3886876,1,123.0,,POINT (7.3886876 51.4855761)
51.486024,7.3880199,3,123.0,,POINT (7.3880199 51.486024)
51.4858506,7.3880391,3,123.0,,POINT (7.3880391 51.4858506)
51.4860256,7.3879637,3,123.0,,POINT (7.3879637 51.4860256)
51.4860439,7.3873556,3,122.0,,POINT (7.3873556 51.4860439)
51.4859397,7.3877948,1,123.0,,POINT (7.3877948 51.4859397)
51.4859586,7.3878421,1,123.0,,POINT (7.3878421 51.4859586)
51.4855615,7.387253,3,122.0,,POINT (7.387253 51.4855615)
51.4858468,7.3881512,3,123.0,,POINT (7.3881512 51.4858468)
51.4855694,7.3870079,1,122.0,,POINT (7.3870079 51.4855694)
51.4856478,7.3888544,3,123.0,,POINT (7.3888544 51.4856478)
51.4858573,7.3878339,3,123.0,,POINT (7.3878339 51.4858573)
51.4855484,7.3886819,1,123.0,,POINT (7.3886819 51.4855484)
51.4857556,7.3889811,1,123.0,,POINT (7.3889811 51.4857556)
51.4857365,7.3889339,3,123.0,,POINT (7.3889339 51.4857365)
51.4860391,7.3875113,3,123.0,,POINT (7.3875113 51.4860391)
51.4856104,7.3887093,1,123.0,,POINT (7.3887093 51.4856104)
51.4857633,7.3889546,3,123.0,,POINT (7.3889546 51.4857633)
51.485686,7.3888948,3,123.0,,POINT (7.3888948 51.485686)
51.485549,7.3887944,3,123.0,,POINT (7.3887944 51.485549)
51.4856246,7.3889454,3,123.0,,POINT (7.3889454 51.4856246)
51.4854403,7.3876025,3,123.0,,POINT (7.3876025 51.4854403)
51.4855255,7.3887801,3,123.0,,POINT (7.3887801 51.4855255)
51.4890123,7.3819932,3,112.0,,POINT (7.3819932 51.4890123)
51.4889785,7.3820354,1,112.0,,POINT (7.3820354 51.4889785)
51.4890098,7.38214,1,112.0,,POINT (7.38214 51.4890098)
51.4890109,7.382074,4,112.0,crossing,POINT (7.382074 51.4890109)
51.4886456,7.3799819,4,112.0,,POINT (7.3799819 51.4886456)
51.4850253,7.3765269,3,127.0,,POINT (7.3765269 51.4850253)
51.4850106,7.3765411,1,127.0,,POINT (7.3765411 51.4850106)
51.4849517,7.3764879,1,127.0,,POINT (7.3764879 51.4849517)
51.4849855,7.3765058,4,127.0,crossing,POINT (7.3765058 51.4849855)
51.4877674,7.3772437,3,113.0,,POINT (7.3772437 51.4877674)
51.4878028,7.3768786,3,111.0,,POINT (7.3768786 51.4878028)
51.4839762,7.3852125,1,127.0,,POINT (7.3852125 51.4839762)
51.4834618,7.3850891,4,127.0,crossing,POINT (7.3850891 51.4834618)
51.4823948,7.3857682,4,139.0,,POINT (7.3857682 51.4823948)
51.4845192,7.3925574,3,137.0,,POINT (7.3925574 51.4845192)
51.4861329,7.386266,1,122.0,,POINT (7.386266 51.4861329)
51.486129,7.3869487,3,122.0,,POINT (7.3869487 51.486129)
51.4853124,7.3880744,3,134.0,,POINT (7.3880744 51.4853124)
51.4852338,7.388383,3,134.0,,POINT (7.388383 51.4852338)
51.4867108,7.3768085,3,116.0,,POINT (7.3768085 51.4867108)
51.4884014,7.3848924,1,115.0,,POINT (7.3848924 51.4884014)
51.487825,7.3758556,4,111.0,crossing,POINT (7.3758556 51.487825)
51.4878278,7.375788,1,111.0,,POINT (7.375788 51.4878278)
51.4849307,7.375079,1,127.0,,POINT (7.375079 51.4849307)
51.484489,7.3755242,3,127.0,,POINT (7.3755242 51.484489)
51.4846147,7.3753758,1,127.0,,POINT (7.3753758 51.4846147)
51.4844597,7.3759312,3,127.0,,POINT (7.3759312 51.4844597)
51.4845932,7.3759205,3,127.0,,POINT (7.3759205 51.4845932)
51.4846818,7.3759754,1,127.0,,POINT (7.3759754 51.4846818)
51.4800256,7.3756162,3,142.0,,POINT (7.3756162 51.4800256)
51.488652,7.3849125,3,115.0,,POINT (7.3849125 51.488652)
51.4891134,7.3849477,4,115.0,,POINT (7.3849477 51.4891134)
51.4894357,7.3849692,4,115.0,,POINT (7.3849692 51.4894357)
51.4889628,7.3828685,1,112.0,,POINT (7.3828685 51.4889628)
51.4880182,7.3852994,3,115.0,,POINT (7.3852994 51.4880182)
51.4899539,7.3864487,4,112.0,,POINT (7.3864487 51.4899539)
51.4902301,7.3872305,4,112.0,crossing,POINT (7.3872305 51.4902301)
51.4906093,7.3883202,4,118.0,,POINT (7.3883202 51.4906093)
51.4910493,7.3895741,4,118.0,crossing,POINT (7.3895741 51.4910493)
51.4916998,7.3912329,4,111.0,,POINT (7.3912329 51.4916998)
51.4917878,7.3912983,4,111.0,,POINT (7.3912983 51.4917878)
51.4917366,7.3912602,4,111.0,crossing,POINT (7.3912602 51.4917366)
51.4907976,7.3720283,1,101.0,,POINT (7.3720283 51.4907976)
51.4906841,7.3718026,3,101.0,,POINT (7.3718026 51.4906841)
51.4950253,7.371122,3,89.0,,POINT (7.371122 51.4950253)
51.494498,7.3703607,3,90.0,,POINT (7.3703607 51.494498)
51.4944204,7.3704627,3,90.0,,POINT (7.3704627 51.4944204)
51.4945845,7.3707925,1,90.0,,POINT (7.3707925 51.4945845)
51.4893881,7.3997457,3,125.0,,POINT (7.3997457 51.4893881)
51.4892734,7.3997442,1,125.0,,POINT (7.3997442 51.4892734)
51.4884181,7.3851603,4,115.0,,POINT (7.3851603 51.4884181)
51.4884506,7.3851514,3,115.0,,POINT (7.3851514 51.4884506)
51.4884401,7.3850005,3,115.0,,POINT (7.3850005 51.4884401)
51.4883536,7.385029,1,115.0,,POINT (7.385029 51.4883536)
51.4956227,7.3951555,1,110.0,,POINT (7.3951555 51.4956227)
51.4958019,7.3959059,3,110.0,,POINT (7.3959059 51.4958019)
51.4959497,7.3959512,3,102.0,,POINT (7.3959512 51.4959497)
51.4958291,7.3956771,3,110.0,,POINT (7.3956771 51.4958291)
51.4955688,7.3955958,1,110.0,,POINT (7.3955958 51.4955688)
51.4958548,7.3954611,3,103.0,,POINT (7.3954611 51.4958548)
51.4955855,7.3953805,1,110.0,,POINT (7.3953805 51.4955855)
51.4952886,7.3962091,1,110.0,,POINT (7.3962091 51.4952886)
51.4930806,7.3948136,3,115.0,,POINT (7.3948136 51.4930806)
51.4929598,7.3944023,1,115.0,,POINT (7.3944023 51.4929598)
51.4929446,7.3949182,3,115.0,,POINT (7.3949182 51.4929446)
51.4932085,7.3947152,3,115.0,,POINT (7.3947152 51.4932085)
51.4930926,7.3943074,1,115.0,,POINT (7.3943074 51.4930926)
51.4933969,7.3951641,3,115.0,,POINT (7.3951641 51.4933969)
51.4939006,7.394968,3,110.0,,POINT (7.394968 51.4939006)
51.4933126,7.3950306,4,115.0,,POINT (7.3950306 51.4933126)
51.4933602,7.3949455,3,115.0,,POINT (7.3949455 51.4933602)
51.4931161,7.3941012,3,115.0,,POINT (7.3941012 51.4931161)
51.4933401,7.3936468,3,113.0,,POINT (7.3936468 51.4933401)
51.4936807,7.3951397,3,115.0,,POINT (7.3951397 51.4936807)
51.4935693,7.3948449,3,115.0,,POINT (7.3948449 51.4935693)
51.4932014,7.3929775,2,113.0,,POINT (7.3929775 51.4932014)
51.4934131,7.377923,3,105.0,,POINT (7.377923 51.4934131)
51.4932947,7.395015,1,115.0,,POINT (7.395015 51.4932947)
51.49325,7.3948284,1,115.0,,POINT (7.3948284 51.49325)
51.4932268,7.394748,3,115.0,,POINT (7.394748 51.4932268)
51.49329,7.3947011,3,115.0,,POINT (7.3947011 51.49329)
51.4936074,7.3949472,3,115.0,,POINT (7.3949472 51.4936074)
51.4937436,7.3949465,3,115.0,,POINT (7.3949465 51.4937436)
51.4937607,7.3950264,3,110.0,,POINT (7.3950264 51.4937607)
51.4937023,7.3947294,1,115.0,,POINT (7.3947294 51.4937023)
51.4935079,7.3945158,3,115.0,,POINT (7.3945158 51.4935079)
51.4936532,7.3944489,1,115.0,,POINT (7.3944489 51.4936532)
51.4934088,7.3939841,3,115.0,,POINT (7.3939841 51.4934088)
51.4935599,7.3939093,1,115.0,,POINT (7.3939093 51.4935599)
51.4932985,7.3934459,3,113.0,,POINT (7.3934459 51.4932985)
51.4934479,7.3933666,1,113.0,,POINT (7.3933666 51.4934479)
51.4935656,7.3927813,4,113.0,,POINT (7.3927813 51.4935656)
51.4936423,7.39274,3,113.0,,POINT (7.39274 51.4936423)
51.4930073,7.3968419,3,113.0,,POINT (7.3968419 51.4930073)
51.4931124,7.3952624,3,115.0,,POINT (7.3952624 51.4931124)
51.4931465,7.3952789,3,115.0,,POINT (7.3952789 51.4931465)
51.4924638,7.3934226,4,113.0,,POINT (7.3934226 51.4924638)
51.4927315,7.39444,4,115.0,,POINT (7.39444 51.4927315)
51.4927063,7.394361,4,115.0,,POINT (7.394361 51.4927063)
51.4928211,7.3943294,4,115.0,,POINT (7.3943294 51.4928211)
51.4926451,7.3937873,4,115.0,,POINT (7.3937873 51.4926451)
51.4926872,7.3939167,4,115.0,,POINT (7.3939167 51.4926872)
51.492996,7.3948787,4,115.0,,POINT (7.3948787 51.492996)
51.4927717,7.394368,3,115.0,,POINT (7.394368 51.4927717)
51.4941337,7.395248,3,110.0,,POINT (7.395248 51.4941337)
51.4940945,7.3948068,3,110.0,,POINT (7.3948068 51.4940945)
51.4940471,7.395262,4,110.0,crossing,POINT (7.395262 51.4940471)
51.494012,7.3948299,4,110.0,crossing,POINT (7.3948299 51.494012)
51.4939689,7.3952747,3,110.0,,POINT (7.3952747 51.4939689)
51.4939326,7.3948522,3,110.0,,POINT (7.3948522 51.4939326)
51.4930101,7.395485,3,115.0,,POINT (7.395485 51.4930101)
51.4929939,7.3953766,3,115.0,,POINT (7.3953766 51.4929939)
51.493161,7.3953578,4,115.0,crossing,POINT (7.3953578 51.493161)
51.4931771,7.3954451,3,115.0,,POINT (7.3954451 51.4931771)
51.4802836,7.3780811,3,140.0,,POINT (7.3780811 51.4802836)
51.4800302,7.3784507,3,140.0,,POINT (7.3784507 51.4800302)
51.4798966,7.3793409,1,137.0,,POINT (7.3793409 51.4798966)
51.4802755,7.3785694,3,140.0,,POINT (7.3785694 51.4802755)
51.4801869,7.3791716,1,137.0,,POINT (7.3791716 51.4801869)
51.487406,7.3824987,4,120.0,,POINT (7.3824987 51.487406)
51.4848863,7.3862384,4,130.0,,POINT (7.3862384 51.4848863)
51.4827234,7.3908514,4,144.0,,POINT (7.3908514 51.4827234)
51.4908455,7.3769444,3,104.0,,POINT (7.3769444 51.4908455)
51.4879926,7.3727744,3,105.0,,POINT (7.3727744 51.4879926)
51.488251,7.3725553,1,105.0,,POINT (7.3725553 51.488251)
51.4870075,7.3784004,1,118.0,,POINT (7.3784004 51.4870075)
51.4872104,7.3783728,3,118.0,,POINT (7.3783728 51.4872104)
51.4871514,7.3788053,3,118.0,,POINT (7.3788053 51.4871514)
51.4872693,7.3788064,1,118.0,,POINT (7.3788064 51.4872693)
51.4805431,7.378202,3,140.0,,POINT (7.378202 51.4805431)
51.4808931,7.3787825,3,140.0,,POINT (7.3787825 51.4808931)
51.4809652,7.3788059,3,140.0,,POINT (7.3788059 51.4809652)
51.4885002,7.3732571,3,109.0,,POINT (7.3732571 51.4885002)
51.4884318,7.373254,1,109.0,,POINT (7.373254 51.4884318)
51.4881294,7.3766082,3,111.0,,POINT (7.3766082 51.4881294)
51.4880921,7.3766054,3,111.0,,POINT (7.3766054 51.4880921)
51.4880533,7.3766016,3,111.0,,POINT (7.3766016 51.4880533)
51.488169,7.3766114,4,111.0,,POINT (7.3766114 51.488169)
51.4881125,7.3765066,3,111.0,,POINT (7.3765066 51.4881125)
51.4881116,7.3765818,3,111.0,,POINT (7.3765818 51.4881116)
51.4881104,7.376634,3,111.0,,POINT (7.376634 51.4881104)
51.48811,7.3766808,3,111.0,,POINT (7.3766808 51.48811)
51.4886613,7.3724735,1,105.0,,POINT (7.3724735 51.4886613)
51.4883566,7.3746087,1,109.0,,POINT (7.3746087 51.4883566)
51.4883515,7.3747295,1,109.0,,POINT (7.3747295 51.4883515)
51.4883573,7.3729777,3,109.0,,POINT (7.3729777 51.4883573)
51.4883562,7.3730271,1,109.0,,POINT (7.3730271 51.4883562)
51.4887282,7.3740109,4,109.0,,POINT (7.3740109 51.4887282)
51.4886915,7.3738253,5,109.0,,POINT (7.3738253 51.4886915)
51.4884582,7.3737732,1,109.0,,POINT (7.3737732 51.4884582)
51.4886262,7.3739501,3,109.0,,POINT (7.3739501 51.4886262)
51.4887212,7.3741595,1,109.0,,POINT (7.3741595 51.4887212)
51.4886399,7.3741525,3,109.0,,POINT (7.3741525 51.4886399)
51.4884654,7.3749727,3,109.0,,POINT (7.3749727 51.4884654)
51.4884959,7.374975,1,109.0,,POINT (7.374975 51.4884959)
51.4867229,7.3813735,3,120.0,,POINT (7.3813735 51.4867229)
51.4866858,7.3810279,3,119.0,,POINT (7.3810279 51.4866858)
51.4867248,7.3813321,4,120.0,crossing,POINT (7.3813321 51.4867248)
51.485965,7.3830738,3,120.0,,POINT (7.3830738 51.485965)
51.4859644,7.3832736,1,120.0,,POINT (7.3832736 51.4859644)
51.4867162,7.3802521,4,119.0,,POINT (7.3802521 51.4867162)
51.4864712,7.3809746,4,119.0,,POINT (7.3809746 51.4864712)
51.486979,7.3796454,4,119.0,,POINT (7.3796454 51.486979)
51.4846135,7.3758547,1,127.0,,POINT (7.3758547 51.4846135)
51.4810783,7.3779996,3,140.0,,POINT (7.3779996 51.4810783)
51.4810594,7.3782067,1,140.0,,POINT (7.3782067 51.4810594)
51.4801126,7.3784906,3,140.0,,POINT (7.3784906 51.4801126)
51.4805596,7.3788114,1,140.0,,POINT (7.3788114 51.4805596)
51.4806699,7.3787124,3,140.0,,POINT (7.3787124 51.4806699)
51.4806435,7.3788417,1,140.0,,POINT (7.3788417 51.4806435)
51.4804117,7.3786204,3,140.0,,POINT (7.3786204 51.4804117)
51.4805201,7.3788581,1,140.0,,POINT (7.3788581 51.4805201)
51.4816729,7.3776541,3,130.0,,POINT (7.3776541 51.4816729)
51.4817074,7.3776532,1,130.0,,POINT (7.3776532 51.4817074)
51.480216,7.3789741,4,140.0,,POINT (7.3789741 51.480216)
51.4801821,7.3789386,1,140.0,,POINT (7.3789386 51.4801821)
51.4801764,7.3789778,1,140.0,,POINT (7.3789778 51.4801764)
51.4802629,7.377633,3,140.0,,POINT (7.377633 51.4802629)
51.4801841,7.3776368,1,140.0,,POINT (7.3776368 51.4801841)
51.4802624,7.3778952,3,140.0,,POINT (7.3778952 51.4802624)
51.4801929,7.377903,1,140.0,,POINT (7.377903 51.4801929)
51.4801164,7.3774878,1,140.0,,POINT (7.3774878 51.4801164)
51.4815812,7.3775599,3,130.0,,POINT (7.3775599 51.4815812)
51.4815553,7.3772406,1,130.0,,POINT (7.3772406 51.4815553)
51.48151,7.3779844,1,130.0,,POINT (7.3779844 51.48151)
51.4802937,7.378099,3,140.0,,POINT (7.378099 51.4802937)
51.4802483,7.3782145,1,140.0,,POINT (7.3782145 51.4802483)
51.4808655,7.3783151,1,140.0,,POINT (7.3783151 51.4808655)
51.4803198,7.3771029,3,140.0,,POINT (7.3771029 51.4803198)
51.4803226,7.37698,1,142.0,,POINT (7.37698 51.4803226)
51.4805688,7.3771224,3,140.0,,POINT (7.3771224 51.4805688)
51.4805697,7.3770021,1,142.0,,POINT (7.3770021 51.4805697)
51.4808128,7.3770247,1,142.0,,POINT (7.3770247 51.4808128)
51.4809143,7.3771883,3,140.0,,POINT (7.3771883 51.4809143)
51.4809048,7.3770796,1,142.0,,POINT (7.3770796 51.4809048)
51.4810494,7.3771178,1,140.0,,POINT (7.3771178 51.4810494)
51.4811767,7.3771854,3,140.0,,POINT (7.3771854 51.4811767)
51.4810353,7.3769805,1,142.0,,POINT (7.3769805 51.4810353)
51.4813495,7.3774768,3,130.0,,POINT (7.3774768 51.4813495)
51.4813647,7.3773823,1,130.0,,POINT (7.3773823 51.4813647)
51.4813263,7.3778989,3,130.0,,POINT (7.3778989 51.4813263)
51.4813219,7.3779785,1,130.0,,POINT (7.3779785 51.4813219)
51.4810255,7.3786432,1,140.0,,POINT (7.3786432 51.4810255)
51.4809808,7.3786669,3,140.0,,POINT (7.3786669 51.4809808)
51.481522,7.3775484,3,130.0,,POINT (7.3775484 51.481522)
51.4801729,7.377004,3,142.0,,POINT (7.377004 51.4801729)
51.4801589,7.3772259,1,140.0,,POINT (7.3772259 51.4801589)
51.4801596,7.3771676,3,140.0,,POINT (7.3771676 51.4801596)
51.4801059,7.3771669,1,140.0,,POINT (7.3771669 51.4801059)
51.4811868,7.3771066,3,140.0,,POINT (7.3771066 51.4811868)
51.4812194,7.3770569,1,142.0,,POINT (7.3770569 51.4812194)
51.4824655,7.3722051,3,137.0,,POINT (7.3722051 51.4824655)
51.4823397,7.3720943,3,137.0,,POINT (7.3720943 51.4823397)
