osmid,name,highway,maxspeed,width,oneway,reversed,length,lanes,geometry,service,ref,access,tunnel,bridge,junction
"[935879049, 5045714, 935879118]",Heuerlingsweg,residential,30,,False,False,220.299,,"LINESTRING (7.3820651 51.4821613, 7.3827491 51.4821243, 7.3827975 51.4821282, 7.3828377 51.4821407, 7.3828496 51.4821584, 7.382863 51.4821911, 7.382956 51.4827635, 7.3830181 51.4834012, 7.3830293 51.4835156, 7.3830403 51.4836289)",,,,,,
5364665,Sonnenwendstraße,residential,30,5,False,True,148.04399999999998,,"LINESTRING (7.3820651 51.4821613, 7.3821178 51.4828017, 7.3821045 51.4834918)",,,,,,
5045713,Ernteweg,residential,,,False,True,99.994,,"LINESTRING (7.3819393 51.4814699, 7.3804975 51.4815193)",,,,,,
5364665,Sonnenwendstraße,residential,30,5,False,True,77.372,,"LINESTRING (7.3819393 51.4814699, 7.3820651 51.4821613)",,,,,,
61008776,Ernteweg,residential,,,False,False,235.001,,"LINESTRING (7.3819393 51.4814699, 7.3825725 51.4814442, 7.3831997 51.4814279, 7.3844551 51.4813849, 7.3845206 51.4813794, 7.3845661 51.4813643, 7.3845954 51.481345, 7.3846108 51.4813158, 7.3845841 51.4809024)",,,,,,
5045705,Kötterweg,residential,30,4.5,False,False,8.864,,"LINESTRING (7.3846781 51.4842004, 7.3847094 51.4842777)",,,,,,
5045705,Kötterweg,residential,30,4.5,False,True,74.357,,"LINESTRING (7.3846781 51.4842004, 7.3844823 51.4835429)",,,,,,
52928950,,path,,,False,True,87.064,,"LINESTRING (7.3846781 51.4842004, 7.3845789 51.4842213, 7.384493 51.4842355, 7.3836404 51.4845865, 7.3836065 51.4846016)",,,,,,
31526471,Brinksitzerweg,residential,30,5,False,True,60.898,,"LINESTRING (7.3848697 51.4824037, 7.3850264 51.4829426)",,,,,,
53847802,Passmannweg,residential,30,5,False,True,9.762,,"LINESTRING (7.3848697 51.4824037, 7.3850074 51.4823849)",,,,,,
"[61009656, 72493047]",Passmannweg,"['footway', 'residential']",30,5,False,False,68.084,,"LINESTRING (7.3848697 51.4824037, 7.3839579 51.4824535, 7.3838902 51.4824567)",,,,,,
53847802,Passmannweg,residential,30,5,False,False,4.654,,"LINESTRING (7.3858363 51.4823685, 7.3857691 51.4823692)",,,,,,
53847802,Passmannweg,residential,30,5,False,True,45.846,,"LINESTRING (7.3858363 51.4823685, 7.386498 51.4823821)",,,,,,
5045707,Passmannweg,residential,30,5,False,False,94.733,,"LINESTRING (7.3858363 51.4823685, 7.3858204 51.4821347, 7.3853851 51.4815794)",,,,,,
5045707,Passmannweg,residential,30,5,False,True,35.679,,"LINESTRING (7.385167 51.4812887, 7.3853851 51.4815794)",,,,,,
53847802,Passmannweg,residential,30,5,False,False,45.846,,"LINESTRING (7.386498 51.4823821, 7.3858363 51.4823685)",,,,,,
72493024,Ewald-Görshop-Straße,residential,50,,False,False,93.373,2,"LINESTRING (7.386498 51.4823821, 7.3864835 51.4829226, 7.3864685 51.4832216)",,,,,,
90607146,Ewald-Görshop-Straße,residential,50,,False,True,44.039,2,"LINESTRING (7.386498 51.4823821, 7.3864928 51.4821732, 7.3864779 51.4820799, 7.3864523 51.4819879)",,,,,,
156069853,Landmannweg,residential,30,,False,True,230.17300000000003,,"LINESTRING (7.3790614 51.4822405, 7.3787972 51.4822493, 7.3784879 51.4822956, 7.3781539 51.4824146, 7.3779161 51.4825427, 7.3777279 51.4827071, 7.3776171 51.4828616, 7.377566 51.4830151, 7.3775266 51.4832068, 7.3775004 51.4833957, 7.3774901 51.4835847, 7.3774965 51.4837565)",,,,,,
156069854,Sämannweg,residential,30,3.5,False,False,123.42200000000001,,"LINESTRING (7.3790614 51.4822405, 7.3790045 51.4818559, 7.378856 51.48122, 7.3788597 51.4811389)",,,,,,
156069854,Sämannweg,residential,30,3.5,False,True,165.333,,"LINESTRING (7.3790614 51.4822405, 7.379052 51.4827578, 7.3789901 51.483377, 7.3789653 51.4837258)",,,,,,
30021515,Overhoffstraße,residential,30,,False,False,36.254,,"LINESTRING (7.3802864 51.4914651, 7.3803137 51.4917907)",,,,,,
57768780,Overhoffstraße,residential,30,,False,True,58.182,,"LINESTRING (7.3802864 51.4914651, 7.3802122 51.4909439)",,,,,,
5045718,Am Schultenhof,residential,30,,False,True,120.648,,"LINESTRING (7.3802864 51.4914651, 7.3799254 51.4915041, 7.379461 51.4915632, 7.3790164 51.4916186, 7.3785774 51.4916767)",,,,,,
"[933907912, 933906981]",Am Schultenhof,residential,30,,False,False,27.488999999999997,,"LINESTRING (7.3802864 51.4914651, 7.3806413 51.4913999, 7.3806672 51.4913951)",,,,,,
57768780,Overhoffstraße,residential,30,,False,False,25.151,,"LINESTRING (7.3800558 51.489286, 7.3800771 51.4895118)",,,,,,
57768780,Overhoffstraße,residential,30,,False,True,27.471,,"LINESTRING (7.3800558 51.489286, 7.3800035 51.4890411)",,,,,,
5045715,Pestalozzistraße,residential,30,,False,False,143.803,,"LINESTRING (7.3800558 51.489286, 7.3802464 51.4892531, 7.3804465 51.489211, 7.3806171 51.4891692, 7.3808169 51.4891189, 7.3810834 51.4890772, 7.3813524 51.4890502, 7.3816584 51.4890437, 7.3820741 51.4890421)",,,,,,
5045715,Pestalozzistraße,residential,30,,False,False,65.514,,"LINESTRING (7.3827952 51.4890268, 7.3828039 51.4889643, 7.3828159 51.4889179, 7.382825 51.4888918, 7.3828417 51.4888668, 7.3828663 51.4888327, 7.3829013 51.4887977, 7.3829337 51.4887718, 7.3829736 51.4887501, 7.3832384 51.4886671, 7.3833259 51.4885873)",,,,,,
5045715,Pestalozzistraße,residential,30,,False,True,50.035,,"LINESTRING (7.3827952 51.4890268, 7.3824849 51.4890441, 7.3822768 51.489048, 7.3820741 51.4890421)",,,,,,
5045716,Oespeler Dorfstraße,residential,30,,False,False,78.851,,"LINESTRING (7.3827952 51.4890268, 7.3828624 51.4890612, 7.3829209 51.489101, 7.3829782 51.4891457, 7.3830314 51.4891954, 7.383079 51.4892461, 7.3831128 51.489291, 7.3831425 51.4893414, 7.3831625 51.4893891, 7.3831933 51.4894531, 7.3832133 51.4895153, 7.3832479 51.4896562)",,,,,,
767353625,,service,,,False,True,11.233,,"LINESTRING (7.3835256 51.4901894, 7.3834036 51.490256)",driveway,,,,,
5045716,Oespeler Dorfstraße,residential,30,,False,False,53.852,,"LINESTRING (7.3835256 51.4901894, 7.3835601 51.4902031, 7.3835902 51.4902123, 7.383613 51.4902178, 7.3836381 51.4902225, 7.3836585 51.4902254, 7.3836837 51.4902279, 7.3837061 51.490229, 7.3837382 51.4902268, 7.3838894 51.490216, 7.3842861 51.4901878)",,,,,,
5045716,Oespeler Dorfstraße,residential,30,,False,True,32.25,,"LINESTRING (7.3835256 51.4901894, 7.3835084 51.4901811, 7.3834851 51.4901678, 7.3834618 51.4901517, 7.3834491 51.4901413, 7.3834322 51.490125, 7.3834147 51.4901035, 7.3834053 51.4900884, 7.3833892 51.4900616, 7.3833763 51.49004, 7.3833636 51.4900188, 7.3833517 51.4899989, 7.3833441 51.4899863, 7.3833312 51.4899648, 7.3833141 51.4899363)",,,,,,
5045716,Oespeler Dorfstraße,residential,30,,False,True,23.948,,"LINESTRING (7.3850412 51.4901291, 7.3849072 51.4901346, 7.3846977 51.4901531)",,,,,,
30386685,Ewald-Görshop-Straße,residential,30,,False,False,80.892,,"LINESTRING (7.3850412 51.4901291, 7.3851051 51.4903809, 7.3851209 51.4906031, 7.3851277 51.4908532)",,,,,,
30386685,Ewald-Görshop-Straße,residential,30,,False,True,73.033,,"LINESTRING (7.3850412 51.4901291, 7.3850297 51.4900095, 7.3850487 51.489605, 7.3850555 51.4895797, 7.3850724 51.4895587, 7.3851095 51.4895307, 7.3851628 51.4894976)",,,,,,
30386685,Ewald-Görshop-Straße,residential,30,,False,True,27.622,,"LINESTRING (7.3851441 51.4911014, 7.3851277 51.4908532)",,,,,,
"[31002794, 27632398]",Ewald-Görshop-Straße,"['residential', 'service']",30,,False,False,221.96499999999997,,"LINESTRING (7.3851441 51.4911014, 7.3854013 51.4914071, 7.3854602 51.4914741, 7.3854957 51.4915128, 7.3855889 51.491657, 7.3856526 51.491792, 7.3856914 51.4919141, 7.385837 51.4922748, 7.3858293 51.4922968, 7.3858306 51.4923282, 7.3858866 51.4924632, 7.3859332 51.4926518, 7.3859518 51.4927425, 7.3859385 51.4928223, 7.3859198 51.4928881, 7.3858963 51.4930021)",,,,,,
30021516,Am Schultenhof,residential,30,,False,True,120.32000000000001,,"LINESTRING (7.3851441 51.4911014, 7.3841882 51.4911258, 7.3834214 51.4910329)",,,,,,
30021516,Am Schultenhof,residential,30,,False,False,5.993,,"LINESTRING (7.3823836 51.4909809, 7.3824553 51.4909507)",,,,,,
"[933907912, 30021516]",Am Schultenhof,residential,30,,False,True,128.957,,"LINESTRING (7.3823836 51.4909809, 7.3820654 51.4911335, 7.3820412 51.4911428, 7.3820051 51.4911492, 7.3815894 51.4912283, 7.3812649 51.491287, 7.3806672 51.4913951)",,,,,,
36987094,,footway,,,False,True,152.583,,"LINESTRING (7.3823836 51.4909809, 7.3822599 51.4909391, 7.382176 51.4909254, 7.3820949 51.4909202, 7.3819301 51.490932, 7.3817417 51.4909579, 7.3815625 51.4909651, 7.3814469 51.4909565, 7.3811474 51.4909313, 7.3808907 51.4909381, 7.3807289 51.4909544, 7.3803201 51.4909461, 7.3802122 51.4909439)",,,,,,
1193017478,Helenenstraße,residential,30,,False,True,5.964,,"LINESTRING (7.3777106 51.4890076, 7.3777963 51.4890022)",,,,,,
53213707,Wandweg,residential,30,,False,False,14.95,,"LINESTRING (7.3777106 51.4890076, 7.377747 51.4890553, 7.3777887 51.4891327)",,,,,,
53213707,Wandweg,residential,30,,False,True,7.084999999999999,,"LINESTRING (7.3777106 51.4890076, 7.3776758 51.4890063, 7.3776362 51.4889991, 7.3776126 51.488992)",,,,,,
78799015,Borussiastraße,secondary,50,,False,False,16.017,2,"LINESTRING (7.3774145 51.4890822, 7.3775557 51.4889681)",,,,,,
"[628674137, 78799015]",Borussiastraße,secondary,50,,False,True,225.516,"['2', '3']","LINESTRING (7.3774145 51.4890822, 7.3772251 51.4892224, 7.3769383 51.4894109, 7.3766126 51.4895986, 7.3758612 51.4899847, 7.3755676 51.4901163, 7.3753214 51.4902132, 7.3749783 51.4903419, 7.3749146 51.4903658)",,,,,,
5045720,Sorbenweg,unclassified,,,True,False,37.642,,"LINESTRING (7.3839278 51.495923, 7.3839532 51.4959676, 7.3839565 51.496009, 7.3839464 51.4961429, 7.3839311 51.4961661, 7.3839139 51.4961829, 7.3838882 51.4961989, 7.3838604 51.4962066, 7.3838146 51.4962126)",,,,,,
48189881,Sorbenweg,unclassified,50,,False,True,208.848,2,"LINESTRING (7.3839278 51.495923, 7.3839481 51.4956467, 7.383936 51.4955538, 7.3839172 51.4954642, 7.383887 51.4953727, 7.3838465 51.4952803, 7.3836701 51.4949921, 7.3835642 51.4948139, 7.3834656 51.4946328, 7.3832522 51.4941102)",,,,,,
23461810,Overhoffstraße,unclassified,50,,False,False,10.461,2,"LINESTRING (7.3805453 51.4936072, 7.3805588 51.4937009)",,,,,,
28403258,Brennaborstraße,secondary,50,,True,False,17.042,1,"LINESTRING (7.3805453 51.4936072, 7.3807907 51.4935951)",,L 649,,,,
368622498,Overhoffstraße,residential,50,,False,True,20.471,4,"LINESTRING (7.3805453 51.4936072, 7.3805196 51.4934238)",,,,,,
5045753,Sebrathweg,unclassified,50,,False,False,13.636,3,"LINESTRING (7.3950343 51.4940317, 7.3950682 51.4939109)",,,,,,
24645213,Ernst-Abbe-Straße,residential,50,,False,False,11.847,,"LINESTRING (7.3950343 51.4940317, 7.3950104 51.4941372)",,,,,,
428289954,Brennaborstraße,secondary,50,,False,False,15.856,3,"LINESTRING (7.3950343 51.4940317, 7.395262 51.4940471)",,L 649,,,,
428289957,Brennaborstraße,secondary,50,,False,True,14.319,3,"LINESTRING (7.3950343 51.4940317, 7.3948299 51.494012)",,L 649,,,,
23107215,Sebrathweg,residential,50,,False,True,5.392,,"LINESTRING (7.3954036 51.4930588, 7.3953297 51.4930435)",,,,,,
428289961,Sebrathweg,unclassified,50,,False,True,11.798,2,"LINESTRING (7.3954036 51.4930588, 7.3953578 51.493161)",,,,,,
1152240535,Sebrathweg,residential,50,,False,False,5.562,,"LINESTRING (7.3954036 51.4930588, 7.3954829 51.4930668)",,,,,,
1152293194,,service,,,False,False,6.641,,"LINESTRING (7.3954036 51.4930588, 7.3954382 51.4930031)",,,,,,
5045756,In der Oeverscheidt,residential,30,,False,False,22.88,,"LINESTRING (7.396858 51.4932188, 7.3969217 51.4931745, 7.3969442 51.4931215, 7.3969286 51.4930841, 7.3968826 51.4930397)",,,,,,
23107223,Sebrathweg,residential,30,,False,False,33.417,,"LINESTRING (7.396858 51.4932188, 7.3970027 51.4932401, 7.3970961 51.4932637, 7.397202 51.4932934, 7.3973036 51.4933296)",,,,,,
"[1152240534, 1152240535]",Sebrathweg,residential,50,,False,True,96.689,,"LINESTRING (7.396858 51.4932188, 7.3961546 51.4931414, 7.3954829 51.4930668)",,,,,,
5045756,In der Oeverscheidt,residential,30,,False,False,4.574,,"LINESTRING (7.3968826 51.4930397, 7.3968419 51.4930073)",,,,,,
5045756,In der Oeverscheidt,residential,30,,False,True,22.880000000000003,,"LINESTRING (7.3968826 51.4930397, 7.3969286 51.4930841, 7.3969442 51.4931215, 7.3969217 51.4931745, 7.396858 51.4932188)",,,,,,
58887943,,footway,,,False,True,36.376,,"LINESTRING (7.3968826 51.4930397, 7.3970319 51.4930842, 7.3972208 51.4932209, 7.3972687 51.4932529)",,,,,,
5045756,In der Oeverscheidt,residential,30,,False,False,24.067,,"LINESTRING (7.3943096 51.4910184, 7.3941529 51.4908252)",,,,,,
5045756,In der Oeverscheidt,residential,30,,False,True,20.851,,"LINESTRING (7.3943096 51.4910184, 7.3944844 51.4911711)",,,,,,
61302840,,service,,,False,False,23.645,,"LINESTRING (7.3943096 51.4910184, 7.3940338 51.491013, 7.3940098 51.4910173, 7.3939811 51.4910352)",driveway,,,,,
72493048,In der Oeverscheidt,unclassified,30,,False,True,29.093,,"LINESTRING (7.393593 51.4901002, 7.3937654 51.4903388)",,,,,,
24644916,Im Weißen Feld,residential,30,,False,True,120.345,,"LINESTRING (7.393593 51.4901002, 7.3931997 51.4903734, 7.3928337 51.4906029, 7.3923902 51.4908811)",,,,,,
"[75550849, 929695798, 24809527, 72493048, 5045758]",In der Oeverscheidt,unclassified,"['30', '50']",,False,False,428.313,,"LINESTRING (7.393593 51.4901002, 7.3934607 51.4898096, 7.3930695 51.48895, 7.392897 51.4886174, 7.3928038 51.4884579, 7.392662 51.4883093, 7.3922755 51.4879711, 7.3918912 51.4876549, 7.3912402 51.4871001, 7.3911355 51.4870153, 7.3909414 51.486858, 7.3907986 51.4867247)",,,,,yes,
57768780,Overhoffstraße,residential,30,,False,False,23.594,,"LINESTRING (7.379957 51.4888309, 7.3800035 51.4890411)",,,,,,
"[1193017478, 5045766]",Helenenstraße,"['path', 'residential']",30,,False,"[False, True]",150.811,,"LINESTRING (7.379957 51.4888309, 7.3798305 51.4888424, 7.3787657 51.4889272, 7.3777963 51.4890022)",,,,,,
"[57768780, 57768788]",Overhoffstraße,residential,30,,False,True,20.295,,"LINESTRING (7.379957 51.4888309, 7.3799272 51.4887108, 7.3799115 51.4886506)",,,,,,
5353012,,path,,,False,True,5.945,,"LINESTRING (7.3784146 51.4872571, 7.3783728 51.4872104)",,,,,,
5353012,,path,,,False,False,30.718000000000004,,"LINESTRING (7.3784146 51.4872571, 7.3787082 51.4874341, 7.3787385 51.487445)",,,,,,
45090418,,footway,,,False,False,61.43899999999999,,"LINESTRING (7.3784146 51.4872571, 7.3783934 51.4872994, 7.37842 51.4873631, 7.3784201 51.4874058, 7.3782603 51.4875089, 7.3782286 51.4875186, 7.3778594 51.4875644)",,,,,,
156208764,,footway,,,False,False,68.434,,"LINESTRING (7.3739831 51.4862823, 7.3739374 51.4863111, 7.3736021 51.4864462, 7.3735446 51.4864709, 7.3734436 51.4865059, 7.3732975 51.486537, 7.373218 51.4865562, 7.3731654 51.4865816, 7.3731487 51.4865988)",,,,,,
156208771,,footway,,,False,False,30.807,,"LINESTRING (7.3739831 51.4862823, 7.3739249 51.4864109, 7.3738475 51.486546)",,,,,,
156208771,,footway,,,False,True,49.260999999999996,,"LINESTRING (7.3739831 51.4862823, 7.3740403 51.4862359, 7.3741966 51.4861533, 7.3744115 51.4860436, 7.3745028 51.485982)",,,,,,
156208764,,footway,,,False,True,51.388,,"LINESTRING (7.3735377 51.4872418, 7.3734983 51.4871919, 7.3734511 51.4871111, 7.373241 51.4868571, 7.3732079 51.486829)",,,,,,
156208771,,footway,,,False,False,31.503,,"LINESTRING (7.3735377 51.4872418, 7.3735388 51.487323, 7.373581 51.4875234)",,,,,,
156208771,,footway,,,False,True,80.46900000000001,,"LINESTRING (7.3735377 51.4872418, 7.3735571 51.4872055, 7.3735711 51.4871475, 7.3735968 51.4870595, 7.3736464 51.4869204, 7.3737334 51.4867516, 7.3738006 51.4866345, 7.3738475 51.486546)",,,,,,
156208771,,footway,,,False,False,43.87,,"LINESTRING (7.373581 51.4875234, 7.3736516 51.4878424, 7.3736489 51.4879149)",,,,,,
156208771,,footway,,,False,True,31.503,,"LINESTRING (7.373581 51.4875234, 7.3735388 51.487323, 7.3735377 51.4872418)",,,,,,
"[156519621, 5361951]",Nasses Holz,"['footway', 'living_street']",,,False,"[False, True]",53.471000000000004,,"LINESTRING (7.373581 51.4875234, 7.3737286 51.4875117, 7.3743305 51.4874954, 7.3743515 51.4874951)",,,,,,
156208764,,footway,,,False,False,3.855,,"LINESTRING (7.3731487 51.4865988, 7.3731356 51.4866325)",,,,,,
156070636,,path,,,False,True,224.37100000000004,,"LINESTRING (7.3731487 51.4865988, 7.3730457 51.4865733, 7.3729901 51.4865141, 7.3729586 51.4864221, 7.3729346 51.4863727, 7.3729382 51.4862803, 7.3729122 51.4862563, 7.372854 51.4862406, 7.3727226 51.4862084, 7.3725954 51.4861802, 7.3723723 51.4861407, 7.3722796 51.4861183, 7.372136 51.4860932, 7.3720081 51.4860741, 7.3719676 51.4860857, 7.3719814 51.4861131, 7.3720353 51.4861507, 7.3721771 51.4862118, 7.3724062 51.4862845, 7.3725976 51.4863211, 7.3726396 51.4863376, 7.3726157 51.486382, 7.3726108 51.4864274, 7.3726696 51.4864644, 7.3727278 51.4865014, 7.3727812 51.4865491, 7.3728611 51.4865711, 7.3729552 51.4865947, 7.3730838 51.4866189, 7.3731356 51.4866325)",,,,,,
156208764,,footway,,,False,True,68.434,,"LINESTRING (7.3731487 51.4865988, 7.3731654 51.4865816, 7.373218 51.4865562, 7.3732975 51.486537, 7.3734436 51.4865059, 7.3735446 51.4864709, 7.3736021 51.4864462, 7.3739374 51.4863111, 7.3739831 51.4862823)",,,,,,
156208764,,footway,,,False,True,3.855,,"LINESTRING (7.3731356 51.4866325, 7.3731487 51.4865988)",,,,,,
156070636,,path,,,False,False,224.37099999999998,,"LINESTRING (7.3731356 51.4866325, 7.3730838 51.4866189, 7.3729552 51.4865947, 7.3728611 51.4865711, 7.3727812 51.4865491, 7.3727278 51.4865014, 7.3726696 51.4864644, 7.3726108 51.4864274, 7.3726157 51.486382, 7.3726396 51.4863376, 7.3725976 51.4863211, 7.3724062 51.4862845, 7.3721771 51.4862118, 7.3720353 51.4861507, 7.3719814 51.4861131, 7.3719676 51.4860857, 7.3720081 51.4860741, 7.372136 51.4860932, 7.3722796 51.4861183, 7.3723723 51.4861407, 7.3725954 51.4861802, 7.3727226 51.4862084, 7.372854 51.4862406, 7.3729122 51.4862563, 7.3729382 51.4862803, 7.3729346 51.4863727, 7.3729586 51.4864221, 7.3729901 51.4865141, 7.3730457 51.4865733, 7.3731487 51.4865988)",,,,,,
156208764,,footway,,,False,False,22.618,,"LINESTRING (7.3731356 51.4866325, 7.3731346 51.4866689, 7.3731447 51.4867088, 7.3731751 51.4867761, 7.3732079 51.486829)",,,,,,
47356618,Nasses Holz,living_street,,,False,False,18.425,,"LINESTRING (7.374719 51.4870686, 7.3749623 51.4870015)",,,,,,
5361955,Nasses Holz,living_street,,,False,False,63.397,,"LINESTRING (7.374719 51.4870686, 7.3745544 51.4869887, 7.3738721 51.4868736)",,,,,,
47356618,Nasses Holz,living_street,,,False,True,9.385,,"LINESTRING (7.374719 51.4870686, 7.3746322 51.4870962, 7.3746217 51.487119)",,,,,,
5361955,Nasses Holz,living_street,,,False,True,63.397,,"LINESTRING (7.3738721 51.4868736, 7.3745544 51.4869887, 7.374719 51.4870686)",,,,,,
5361956,,footway,,,False,True,30.727,,"LINESTRING (7.3751258 51.4872088, 7.3751325 51.4874851)",,,,,,
25897453,,footway,,,False,False,15.977,,"LINESTRING (7.3751258 51.4872088, 7.3752577 51.4872437, 7.3753381 51.4872651)",,,,,,
"[47298139, 25897453]",,footway,,,False,"[False, True]",26.121000000000002,,"LINESTRING (7.3751258 51.4872088, 7.3751031 51.4872028, 7.3749623 51.4870015)",,,,,,
156208774,,footway,,,False,True,10.199,,"LINESTRING (7.3760666 51.4870034, 7.3761303 51.4869207)",,,,,,
47298140,,footway,,,False,True,46.62,,"LINESTRING (7.3760666 51.4870034, 7.3760049 51.4870839, 7.3757797 51.4873827)",,,,,,
156208774,,footway,,,False,False,18.528,,"LINESTRING (7.3760666 51.4870034, 7.3759981 51.486997, 7.3759228 51.4869844, 7.3758543 51.486969, 7.37581 51.4869583)",,,,,,
156208774,,footway,,,False,False,33.025,,"LINESTRING (7.3765977 51.4869543, 7.3765295 51.4869501, 7.3764306 51.4869557, 7.3763295 51.486955, 7.3762127 51.4869424, 7.3761303 51.4869207)",,,,,,
156208774,,footway,,,False,True,54.980000000000004,,"LINESTRING (7.3765977 51.4869543, 7.3766565 51.4869585, 7.3767385 51.4869669, 7.3768081 51.4869781, 7.37688 51.487011, 7.376998 51.4870704, 7.3772055 51.4871747, 7.3772618 51.4872029)",,,,,,
156519623,,footway,,,False,False,22.774,,"LINESTRING (7.3765977 51.4869543, 7.3766896 51.486903, 7.3767516 51.4868577, 7.3768159 51.4868022)",,,,,,
5045694,Hedwigstraße,residential,30,5.5,False,False,15.734,,"LINESTRING (7.3772618 51.4872029, 7.3773962 51.4870888)",,,,,,
5045694,Hedwigstraße,residential,30,5.5,False,True,39.007999999999996,,"LINESTRING (7.3772618 51.4872029, 7.3771056 51.4873646, 7.3770113 51.4875157)",,,,,,
156208774,,footway,,,False,False,54.98,,"LINESTRING (7.3772618 51.4872029, 7.3772055 51.4871747, 7.376998 51.4870704, 7.37688 51.487011, 7.3768081 51.4869781, 7.3767385 51.4869669, 7.3766565 51.4869585, 7.3765977 51.4869543)",,,,,,
156070634,,footway,,,False,False,49.381,,"LINESTRING (7.3757908 51.4865792, 7.3757296 51.4865191, 7.3756079 51.4864158, 7.375484 51.486346, 7.375358 51.4862823, 7.3753111 51.4862554)",,,,,,
